,detail_url,search_date,title,address,floor_info,price,layout,building_area,building_use,latitude,longitude
41148,https://rent.591.com.tw/rent-detail-5148887.html,2017-05-12,內科、美麗華商圈，雅緻便利的大套房,台北市內湖區內湖路一段,5F/5F,"11,000元/月",,8.0,公寓/分租套房,25.084432999999997,121.567924
41149,https://rent.591.com.tw/rent-detail-5149691.html,2017-05-12,美樂【台北車站*共構宅*京站3房*裝潢】,台北市大同區市民大道一段,7F/18F,"65,000元/月",3房2廳2衛1陽臺,35.73,電梯大樓/整層住家,25.049857100000004,121.51702590000001
41150,https://rent.591.com.tw/rent-detail-5147582.html,2017-05-14,『☆秒殺大坪數★古典歐風★☆豪華飯店宅』,台北市信義區信義路五段,18F/19F,"33,000元/月",,27.7,電梯大樓/獨立套房,25.0335335,121.5740848
41152,https://rent.591.com.tw/rent-detail-5150525.html,2017-05-13,可養寵中山區裝潢套房電梯大樓一房一廳一衞,台北市中山區中山北路一段,7F/9F,"23,000元/月",,17.0,電梯大樓/獨立套房,25.0503788,121.52291869999999
41165,https://rent.591.com.tw/rent-detail-5149700.html,2017-05-13,★天母外商首選★幽美一層一戶雙主臥大四房,台北市士林區中山北路七段,5F/7F,"120,000元/月",4房2廳3衛4陽臺,77.31,電梯大樓/整層住家,25.1265699,121.5349949
41166,https://rent.591.com.tw/rent-detail-5147599.html,2017-05-10,師大台大附近之質優、安靜與乾淨的窩!!,台北市大安區雲和街,2F/4F,"9,500元/月",,6.0,公寓/雅房,25.023649,121.527473
41169,https://rent.591.com.tw/rent-detail-5146989.html,2017-05-14,松山車站捷運套房,台北市松山區虎林街,3F/4F,"8,800元/月",,5.0,公寓/獨立套房,25.0496758,121.576012
41173,https://rent.591.com.tw/rent-detail-5149719.html,2017-05-13,《捷運南京復興站》商辦格局方正、機能性佳,台北市中山區復興北路,3F/14F,"31,000元/月",,21.2,電梯大樓/辦公,25.049932899999998,121.54400109999999
41176,https://rent.591.com.tw/rent-detail-5150595.html,2017-05-09,"松江路套房,近光華商場,雙捷運,設備全",台北市中山區松江路,4F/12F,"15,000元/月",,13.0,電梯大樓/獨立套房,25.047172500000002,121.53261570000001
41179,https://rent.591.com.tw/rent-detail-5148047.html,2017-05-13,優質管理可住可辦屋況新大樓新,台北市中正區重慶南路一段,10F/14F,"35,000元/月",1房1廳1衛1陽臺,24.93,電梯大樓/整層住家,25.0453566,121.5141295
41181,https://rent.591.com.tw/rent-detail-5149728.html,2017-05-13,【近捷運.獨立陽台.採光佳.空間大】美樂,台北市大同區市民大道一段,7F/18F,"65,000元/月",3房2廳2衛1陽臺,35.73,電梯大樓/整層住家,25.049857100000004,121.51702590000001
41183,https://rent.591.com.tw/rent-detail-5149893.html,2017-05-14,冷氣大套房大窗亮麗自備冰箱電視僅7900,台北市士林區華齡街,5F/5F,"7,900元/月",,9.0,公寓/分租套房,25.084879,121.519476
41185,https://rent.591.com.tw/rent-detail-5147063.html,2017-05-14,明德路坡平車位,台北市北投區明德路,,"5,000元/月",,9.5,,25.115106,121.522582
41194,https://rent.591.com.tw/rent-detail-5148935.html,2017-05-14,師大路鄰近捷運、夜市、大學、賣場,台北市大安區師大路,4F/4F,"12,000元/月",,9.0,透天厝/獨立套房,25.021628,121.527891
41195,https://rent.591.com.tw/rent-detail-5148085.html,2017-05-11,捷運站旁商圈金店面正光復南路,台北市信義區光復南路,1F/4F,"150,000元/月",,32.0,公寓/店面,25.037063399999997,121.55773400000001
41199,https://rent.591.com.tw/rent-detail-5149952.html,2017-05-14,走路一分鐘進捷運，採光通風，歡迎預約看屋,台北市文山區景美街,4F/5F,"11,000元/月",,8.0,公寓/分租套房,24.993541,121.542042
41205,https://rent.591.com.tw/rent-detail-5149791.html,2017-05-14,房東自租二雅(另有套房),台北市萬華區桂林路,4F/4F,"9,000元/月",,6.0,公寓/分租套房,25.036714899999996,121.49240900000001
41208,https://rent.591.com.tw/rent-detail-5150656.html,2017-05-14,超豪宅案指標,台北市信義區松勇路,5F/22F,"380,000元/月",3房3廳3衛2陽臺,136.0,電梯大樓/整層住家,25.0404947,121.56984209999999
41215,https://rent.591.com.tw/rent-detail-5149968.html,2017-05-10,精緻1+1房。空間使用大。有浴缸陽台,台北市中山區新生北路二段,3F/12F,"31,000元/月",2房1廳1衛1陽臺,21.02,電梯大樓/整層住家,25.05735360000001,121.52675790000002
41216,https://rent.591.com.tw/rent-detail-5150672.html,2017-05-14,超大庭院1樓,台北市士林區天母西路,1F/6F,"88,800元/月",3房2廳3衛3陽臺,95.0,電梯大樓/整層住家,25.119025600000004,121.5289135
41219,https://rent.591.com.tw/rent-detail-5148171.html,2017-05-13,知名豪宅●優質飯店式管家管理●含車位●,台北市中山區林森北路,9F/18F,"80,000元/月",3房2廳2衛3陽臺,71.47,電梯大樓/整層住家,25.0573779,121.5256763
41224,https://rent.591.com.tw/rent-detail-5150696.html,2017-05-14,近歐洲學校☆面山景☆公設完備☆歡迎賞屋~,台北市士林區菁山路,3F/5F,"65,000元/月",2房2廳2衛3陽臺,61.8,電梯大樓/整層住家,25.1402555,121.5507835
41226,https://rent.591.com.tw/rent-detail-5148963.html,2017-05-13,~天母忠誠美美幽雅4房~,台北市士林區忠誠路一段,7F/12F,"58,000元/月",4房2廳2衛3陽臺,66.5,電梯大樓/整層住家,25.1056012,121.5296932
41227,https://rent.591.com.tw/rent-detail-5148174.html,2017-05-13,美樂【信義計畫區*裝潢新穎*飯店式管理】,台北市信義區信義路五段,10F/19F,"30,000元/月",,14.94,電梯大樓/獨立套房,25.032982,121.57322340000002
41232,https://rent.591.com.tw/rent-detail-5150700.html,2017-05-14,近奇岩站☆全新建案☆高樓層釋出~~~,台北市北投區三合街一段,9F/9F,"75,000元/月",4房2廳2衛1陽臺,76.3,電梯大樓/整層住家,25.127451100000002,121.5051558
41233,https://rent.591.com.tw/rent-detail-5147184.html,2017-05-13,東湖套房，近南港、內湖科學園區,台北市內湖區康寧路三段,3F/5F,"7,500元/月",,5.0,公寓/分租套房,25.07196,121.60838999999999
41235,https://rent.591.com.tw/rent-detail-5148175.html,2017-05-13,近復興南路二段˙誠可議˙氣派豪邸,台北市大安區瑞安街,8F/10F,"120,000元/月",3房2廳3衛2陽臺,62.04,電梯大樓/整層住家,25.028029999999998,121.54070949999999
41248,https://rent.591.com.tw/rent-detail-5150709.html,2017-05-12,民生社區溫馨寬大敞亮公寓，,台北市松山區新東街,頂樓加蓋/4F,"16,000元/月",1房1廳1衛1陽臺,18.0,公寓/整層住家,25.0585672,121.56605520000001
41251,https://rent.591.com.tw/rent-detail-5148195.html,2017-05-12,美樂【高樓景觀*有陽台*有浴缸*可寵物】,台北市中山區八德路二段,18F/20F,"92,000元/月",3房2廳2衛2陽臺,63.5,電梯大樓/整層住家,25.045765,121.536077
41252,https://rent.591.com.tw/rent-detail-5149067.html,2017-05-13,美麗華優美2房近捷運,台北市中山區北安路,3F/14F,"39,999元/月",2房1廳1衛1陽臺,22.74,電梯大樓/整層住家,25.0863917,121.55469609999999
41258,https://rent.591.com.tw/rent-detail-5149004.html,2017-05-11,現況美屋出租,台北市士林區社中街,5F/5F,"10,000元/月",1房1廳1衛0陽臺,12.0,公寓/整層住家,25.0925468,121.50702179999999
41268,https://rent.591.com.tw/rent-detail-5149077.html,2017-05-13,近中研院~小套房~0915767968,台北市南港區南深路,4F/4F,"8,500元/月",,7.0,公寓/獨立套房,25.038071300000002,121.6219037
41278,https://rent.591.com.tw/rent-detail-5147787.html,2017-05-14,中信南軟捷運旁全新裝潢兩房車位,台北市南港區經貿二路,6F/10F,"46,000元/月",2房2廳1衛1陽臺,32.0,電梯大樓/整層住家,25.0569473,121.6175422
41282,https://rent.591.com.tw/rent-detail-5149069.html,2017-05-13,電梯四房屋況佳古亭站,台北市中正區福州街,8F/9F,"45,000元/月",4房2廳3衛1陽臺,49.01,電梯大樓/整層住家,25.029179199999998,121.51884220000001
41283,https://rent.591.com.tw/rent-detail-5148235.html,2017-05-12,【日商アパマンショップ】中山國小很近房子,台北市中山區新生北路三段,9F/11F,"25,000元/月",,13.48,電梯大樓/獨立套房,25.064231699999997,121.5274581
41285,https://rent.591.com.tw/rent-detail-5149936.html,2017-05-12,獨立套房環境優交通方便,台北市信義區吳興街,2F/4F,"8,500元/月",,6.0,公寓/獨立套房,25.021701,121.57008400000001
41291,https://rent.591.com.tw/rent-detail-5148258.html,2017-05-13,美樂【松山火車站*饒河夜市*裝潢大套房】,台北市松山區八德路四段,6F/13F,"28,000元/月",,15.26,電梯大樓/獨立套房,25.049937,121.574354
41292,https://rent.591.com.tw/rent-detail-5149150.html,2017-05-13,高性價比優質套房,台北市中山區松江路,10F/11F,"23,000元/月",,10.93,電梯大樓/獨立套房,25.0465531,121.5326569
41293,https://rent.591.com.tw/rent-detail-5149939.html,2017-05-14,房東自租內湖黃金商辦(5樓）,台北市內湖區新湖一路,5F/6F,"235,000元/月",,235.0,,25.05933730000001,121.57712749999999
41294,https://rent.591.com.tw/rent-detail-5147821.html,2017-05-13,便宜雅房分租,台北市內湖區民權東路六段,4F/5F,"5,500元/月",,6.0,公寓/雅房,25.068376999999998,121.587673
41297,https://rent.591.com.tw/rent-detail-5147304.html,2017-05-14,建國高架橋旁1~2樓黃金大店面出租,台北市中山區民生東路三段,1F/12F,"450,000元/月",,156.0,電梯大樓/店面,25.0589764,121.5382544
41298,https://rent.591.com.tw/rent-detail-5149133.html,2017-05-13,雙子星新穎2房～北門捷運/北車/寧夏商圈,台北市大同區華亭街,6F/13F,"31,000元/月",2房1廳1衛1陽臺,23.8,電梯大樓/整層住家,25.052322600000004,121.5131827
41305,https://rent.591.com.tw/rent-detail-5147310.html,2017-05-12,大安區，大安森林公園旁，家電家俱全！,台北市大安區和平東路二段,6F/11F,"89,000元/月",3房1廳2衛1陽臺,38.0,電梯大樓/整層住家,25.02581,121.53824099999999
41309,https://rent.591.com.tw/rent-detail-5149953.html,2017-05-14,"租金便宜,適合小資上班族,隨時可入住",台北市信義區基隆路一段,6F/6F,"16,000元/月",1房1廳1衛0陽臺,14.0,公寓/整層住家,25.03649960000001,121.56101699999999
41315,https://rent.591.com.tw/rent-detail-5148277.html,2017-05-13,美樂【近捷運*奢華裝潢*傢俱*仁愛圓環】,台北市大安區仁愛路四段,3F/14F,"130,000元/月",3房2廳2衛2陽臺,65.3,電梯大樓/整層住家,25.0374671,121.5495723
41320,https://rent.591.com.tw/rent-detail-5150784.html,2017-05-13,【雲頂寧靜山景】★附平面車位※專營雲頂※,台北市信義區信義路五段,10F/30F,"55,000元/月",3房2廳2衛2陽臺,31.18,電梯大樓/整層住家,25.027835,121.57040900000001
41321,https://rent.591.com.tw/rent-detail-5147326.html,2017-05-10,台北晶華酒店旁，精品商圈，近中山捷運站,台北市中山區長春路,6F/14F,"30,000元/月",,14.01,電梯大樓/獨立套房,25.0540831,121.52396529999999
41324,https://rent.591.com.tw/rent-detail-5149164.html,2017-05-14,近劍潭捷運站靜巷一層一戶美寓,台北市士林區承德路四段,3F/4F,"35,000元/月",3房2廳2衛2陽臺,32.76,公寓/整層住家,25.078583399999996,121.522745
41325,https://rent.591.com.tw/rent-detail-5149984.html,2017-05-13,【捷運忠孝敦化站】高級+A純辦、氣派漂亮,台北市大安區忠孝東路四段,4F/14F,"239,000元/月",,126.0,電梯大樓/辦公,25.041632,121.55423640000001
41334,https://rent.591.com.tw/rent-detail-5147863.html,2017-05-13,靠中山捷運溫馨兩房一廳,台北市中山區中山北路一段,3F/10F,"33,000元/月",2房2廳1衛0陽臺,22.0,電梯大樓/整層住家,25.0493479,121.5220304
41339,https://rent.591.com.tw/rent-detail-5148288.html,2017-05-14,美樂◆101商圈.豪氣豪邸.氣派四房,台北市信義區松平路,2F/21F,"240,000元/月",4房2廳2衛3陽臺,87.47,電梯大樓/整層住家,25.030257000000002,121.568918
41343,https://rent.591.com.tw/rent-detail-5150241.html,2017-05-13,*租金便宜*含網路第四台水費*設備齊,台北市內湖區康寧路一段,3F/5F,"7,000元/月",,5.0,公寓/獨立套房,25.078256600000003,121.59535220000001
41347,https://rent.591.com.tw/rent-detail-5148291.html,2017-05-13,政大新光路稀有一房一廳頂加,台北市文山區新光路一段,6F/6F,"14,000元/月",1房1廳1衛2陽臺,20.0,公寓/整層住家,24.990858,121.573885
41348,https://rent.591.com.tw/rent-detail-5149189.html,2017-05-10,指標社區.雙主臥雙車位*稀有釋出,台北市中山區中山北路一段,11F/14F,"110,000元/月",3房2廳3衛2陽臺,90.82,電梯大樓/整層住家,25.050008,121.52197199999999
41349,https://rent.591.com.tw/rent-detail-5150034.html,2017-05-12,一樓店面近士東市場高島屋可餐廳或其他行業,台北市士林區士東路,1F/2F,"55,000元/月",,21.68,,25.1121788,121.52845
41351,https://rent.591.com.tw/rent-detail-5150268.html,2017-05-13,近美僑日僑學校漂亮新屋含全新裝潢家具家電,台北市士林區天母北路,4F/7F,"69,000元/月",4房2廳2衛3陽臺,51.77,電梯大樓/整層住家,25.1205353,121.52603729999998
41358,https://rent.591.com.tw/rent-detail-5147947.html,2017-05-13,東區忠孝敦化精華學區四房,台北市大安區敦化南路一段,3F/10F,"65,000元/月",4房2廳2衛2陽臺,48.03,電梯大樓/整層住家,25.0414677,121.5519758
41366,https://rent.591.com.tw/rent-detail-5147961.html,2017-05-14,近中山國小MRT.民生東路.高樓時尚裝潢,台北市中山區林森北路,12F/18F,"45,000元/月",,18.84,電梯大樓/獨立套房,25.0590967,121.52656499999999
41378,https://rent.591.com.tw/rent-detail-5149303.html,2017-05-12,新光三越站前店-坡道平面汽車位出租,台北市中正區館前路,,"6,000元/月",,10.0,,25.044424,121.5148375
41383,https://rent.591.com.tw/rent-detail-5150318.html,2017-05-10,南港經貿住宅區捷運套房..誠意出租,台北市南港區經貿二路,4F/7F,"23,000元/月",,15.26,電梯大樓/獨立套房,25.0616931,121.61476850000001
41386,https://rent.591.com.tw/rent-detail-5149306.html,2017-05-14,奇岩_站雲端~~讚讚讚_新裝潢全配車位,台北市北投區中央南路二段,11F/19F,"21,000元/月",,19.0,電梯大樓/獨立套房,25.1263171,121.4993231
41388,https://rent.591.com.tw/rent-detail-5149237.html,2017-05-13,近台電大樓站優質辦公室,台北市大安區羅斯福路三段,9F/12F,"47,000元/月",,44.34,電梯大樓/辦公,25.022569,121.5263736
41406,https://rent.591.com.tw/rent-detail-5148026.html,2017-05-14,近士東國小，日僑美國學校,台北市北投區榮華一路,8F/8F,"55,000元/月",3房2廳2衛2陽臺,40.0,電梯大樓/整層住家,25.1145322,121.52426000000001
41412,https://rent.591.com.tw/rent-detail-5149297.html,2017-05-12,美樂【藏富*裝潢新穎*空間大*捷運共構】,台北市松山區南京東路五段,15F/18F,"125,000元/月",3房2廳2衛2陽臺,64.66,電梯大樓/整層住家,25.051655,121.56347199999999
41414,https://rent.591.com.tw/rent-detail-5148028.html,2017-05-13,雙連捷運大套房,台北市大同區雙連街,4F/4F,"14,000元/月",,10.0,公寓/獨立套房,25.058746,121.51908300000001
41417,https://rent.591.com.tw/rent-detail-5147578.html,2017-05-14,★大直忠泰御松園雙主臥+1和室+雙車位★,台北市中山區明水路,5F/13F,"120,000元/月",3房2廳3衛2陽臺,72.65,電梯大樓/整層住家,25.0798075,121.5507817
41418,https://rent.591.com.tw/rent-detail-5149400.html,2017-05-10,純辦大樓方正屋況佳近松江南京雙捷運,台北市中山區松江路,7F/11F,"111,800元/月",,86.68,電梯大樓/辦公,25.053817000000002,121.533345
41423,https://rent.591.com.tw/rent-detail-5150354.html,2017-05-10,南京三民站旁一級辦公屋況佳把握機會,台北市松山區南京東路五段,4F/4F,"148,000元/月",,130.0,公寓/辦公,25.05155,121.5659229
41427,https://rent.591.com.tw/rent-detail-5148400.html,2017-05-10,★新北投泉源路電梯三房【溫泉住家】★,台北市北投區泉源路,5F/7F,"29,500元/月",3房2廳2衛1陽臺,50.22,電梯大樓/整層住家,25.142377800000002,121.51276999999999
41429,https://rent.591.com.tw/rent-detail-5150168.html,2017-05-13,松江民生雅房自租，近行天宮及北科大,台北市中山區民生東路二段,5F/5F,"6,800元/月",,5.5,公寓/雅房,25.0544233,121.5318561
41430,https://rent.591.com.tw/rent-detail-5148034.html,2017-05-09,近捷運松江南京站~高樓景觀戶~溫馨裝潢,台北市中山區松江路,10F/11F,"23,000元/月",,7.91,電梯大樓/獨立套房,25.0463377,121.5324415
41436,https://rent.591.com.tw/rent-detail-5149320.html,2017-05-13,【南京復興站】雙捷交匯商辦、交通便利,台北市松山區復興南路一段,8F/14F,"29,500元/月",,28.4,電梯大樓/辦公,25.0474052,121.54422
41443,https://rent.591.com.tw/rent-detail-5148455.html,2017-05-13,內湖捷運湖光市場~中村麵包靜巷~電梯3房,台北市內湖區成功路四段,2F/14F,"32,000元/月",3房2廳2衛3陽臺,35.0,電梯大樓/整層住家,25.0806887,121.59254650000001
41446,https://rent.591.com.tw/rent-detail-5148078.html,2017-05-14,六張犁捷運站旁安居街三角窗金店面,台北市大安區安居街,1F/5F,"120,000元/月",,30.0,公寓/店面,25.0207073,121.55459609999998
41449,https://rent.591.com.tw/rent-detail-5147606.html,2017-05-14,『☆師大正面公園☆師大正旁邊時尚飯店宅』,台北市大安區師大路,6F/9F,"20,800元/月",,11.0,電梯大樓/獨立套房,25.0237397,121.52744569999999
41453,https://rent.591.com.tw/rent-detail-5150243.html,2017-05-12,優美裝潢工作室,台北市大安區仁愛路四段,2F/5F,"16,000元/月",,8.0,電梯大樓/分租套房,25.0376301,121.54649350000001
41456,https://rent.591.com.tw/rent-detail-5150970.html,2017-05-13,景美捷運站2號出口~兩房~羅斯福路六段旁,台北市文山區景美街,3F/3F,"20,000元/月",2房1廳1衛2陽臺,21.7,公寓/整層住家,24.993728,121.541767
41458,https://rent.591.com.tw/rent-detail-5149489.html,2017-05-13,優質邊間套房(近景美捷運站),台北市文山區育英街,5F/5F,"9,500元/月",,8.0,公寓/獨立套房,24.991107,121.53953200000001
41459,https://rent.591.com.tw/rent-detail-5148520.html,2017-05-11,美樂【屋齡新*裝潢新穎*挑高*有陽台】,台北市信義區基隆路一段,4F/13F,"42,000元/月",2房1廳2衛1陽臺,25.19,電梯大樓/整層住家,25.048653,121.56926899999999
41460,https://rent.591.com.tw/rent-detail-5149393.html,2017-05-14,仁愛新城4房坡平車位租案,台北市中正區杭州南路一段,2F/12F,"55,000元/月",4房2廳2衛2陽臺,69.69,電梯大樓/整層住家,25.039571300000002,121.5249467
41467,https://rent.591.com.tw/rent-detail-5148534.html,2017-05-14,"內科,內湖捷運,AIT,雅房5000起",台北市內湖區康寧路一段,5F/5F,"5,500元/月",,8.0,公寓/雅房,25.078311,121.59584280000001
41470,https://rent.591.com.tw/rent-detail-5148139.html,2017-05-12,文教區安靜安全優質套房,台北市大安區和平東路二段,頂樓加蓋/5F,"8,500元/月",,5.0,公寓/分租套房,25.022900500000002,121.5391676
41482,https://rent.591.com.tw/rent-detail-5149544.html,2017-05-14,林森北路93號4樓,台北市中山區林森北路,4F/5F,"7,800元/月",,5.0,公寓/獨立套房,25.05,121.524957
41485,https://rent.591.com.tw/rent-detail-5150316.html,2017-05-09,世貿101大路邊金店面稀有物件把握機會,台北市大安區基隆路一段,1F/12F,"180,000元/月",,68.0,,25.034644,121.560249
41488,https://rent.591.com.tw/rent-detail-5151063.html,2017-05-13,朱崙街名宅九仰~近南京復興捷運稀有釋出,台北市中山區朱崙街,2F/14F,"170,000元/月",4房2廳5衛2陽臺,139.0,電梯大樓/整層住家,25.0490081,121.54255959999999
41493,https://rent.591.com.tw/rent-detail-5150325.html,2017-05-14,"長安,伊通街三角窗,優質辦公室,全日保全",台北市中山區長安東路二段,7F/12F,"148,000元/月",,55.0,電梯大樓/辦公,25.048305,121.534342
41506,https://rent.591.com.tw/rent-detail-5149629.html,2017-05-14,南京三民捷運便宜辦公室116坪,台北市松山區基隆路一段,8F/18F,"116,000元/月",,116.0,電梯大樓/辦公,25.050866,121.56977179999998
41507,https://rent.591.com.tw/rent-detail-5148568.html,2017-05-14,近捷運交通便利機能好管理優質!使用220,台北市內湖區基湖路,5F/10F,"434,200元/月",,220.0,電梯大樓/辦公,25.082159100000002,121.56553390000002
41508,https://rent.591.com.tw/rent-detail-5149449.html,2017-05-14,東區名宅採光好通風佳新裝潢,台北市大安區敦化南路一段,7F/13F,"85,000元/月",4房2廳3衛3陽臺,55.07,電梯大樓/整層住家,25.042073300000002,121.5509733
41511,https://rent.591.com.tw/rent-detail-5150555.html,2017-05-12,中山南西商區優雅時尚宅~高樓採光佳~,台北市中山區林森北路,11F/15F,"18,000元/月",,8.4,電梯大樓/獨立套房,25.0507688,121.5252149
41515,https://rent.591.com.tw/rent-detail-5148569.html,2017-05-12,南京復興站豪宅高級豪宅聚落區,台北市中山區朱崙街,3F/11F,"70,000元/月",3房2廳2衛2陽臺,55.6,電梯大樓/整層住家,25.049855100000002,121.5428571
41516,https://rent.591.com.tw/rent-detail-5149452.html,2017-05-14,高樓層採光通風視野開闊美4房有車位,台北市士林區忠誠路二段,13F/17F,"70,000元/月",4房2廳2衛1陽臺,48.84,電梯大樓/整層住家,25.111532,121.53131499999999
41520,https://rent.591.com.tw/rent-detail-5151140.html,2017-05-13,近象山站101商圈4房大戶附車位,台北市信義區松仁路,1F/10F,"130,000元/月",4房2廳3衛4陽臺,140.0,電梯大樓/整層住家,25.0277992,121.5678058
41528,https://rent.591.com.tw/rent-detail-5151168.html,2017-05-10,美麗華絕美氣派大戶~歡迎來電鑑賞,台北市中山區基湖路,3F/9F,"120,000元/月",3房3廳2衛1陽臺,118.0,電梯大樓/整層住家,25.078050100000002,121.5624746
41530,https://rent.591.com.tw/rent-detail-5149655.html,2017-05-13,"近美日僑學校,稀有四房+1和,誠可議",台北市士林區天母東路,4F/12F,"55,000元/月",4房2廳2衛2陽臺,56.37,電梯大樓/整層住家,25.118706399999997,121.53344740000001
41534,https://rent.591.com.tw/rent-detail-5148217.html,2017-05-12,美樂【仁愛圓環*高樓景觀*採光*附傢俱】,台北市大安區仁愛路四段,9F/14F,"25,000元/月",,11.06,電梯大樓/獨立套房,25.0383383,121.54839140000001
41536,https://rent.591.com.tw/rent-detail-5151177.html,2017-05-14,文山運動中心、捷運站,台北市文山區興隆路三段,4F/4F,"9,000元/月",,7.0,公寓/獨立套房,24.992846,121.559532
41539,https://rent.591.com.tw/rent-detail-5148591.html,2017-05-13,使館特區、外商首選、近美日橋學校,台北市士林區中山北路六段,7F/10F,"100,000元/月",4房2廳3衛2陽臺,72.84,電梯大樓/整層住家,25.11750480000001,121.52554750000002
41543,https://rent.591.com.tw/rent-detail-5150620.html,2017-05-10,台北世貿/101站附近分租套房-免爬樓梯,台北市信義區基隆路二段,1F/7F,"11,000元/月",,5.0,電梯大樓/分租套房,25.02983,121.559317
41547,https://rent.591.com.tw/rent-detail-5148594.html,2017-05-12,紐約紐約晴光商圈漂亮兩房,台北市中山區中山北路二段,3F/14F,"32,000元/月",2房1廳1衛0陽臺,15.0,電梯大樓/整層住家,25.0637883,121.52225609999999
41548,https://rent.591.com.tw/rent-detail-5149499.html,2017-05-14,免仲介費，東湖2房1廳1衛,台北市內湖區安泰街,5F/5F,"16,500元/月",,15.0,公寓/分租套房,25.0726508,121.6182338
41552,https://rent.591.com.tw/rent-detail-5151201.html,2017-05-13,近捷運大直站.寧靜3房1儲2廳.子母車位,台北市中山區明水路,2F/15F,"71,800元/月",3房2廳3衛2陽臺,78.5,電梯大樓/整層住家,25.079063199999997,121.551165
41553,https://rent.591.com.tw/rent-detail-5147731.html,2017-05-14,近劍潭捷運站，光線佳生活機能佳(已出租),台北市士林區承德路四段,6F/6F,"5,000元/月",,5.0,公寓/雅房,25.0818443,121.52274320000001
41556,https://rent.591.com.tw/rent-detail-5149510.html,2017-05-13,大橋頭捷運站10分鐘~低樓層免爬梯~,台北市大同區民族西路,2F/5F,"9,000元/月",,6.0,公寓/獨立套房,25.0703163,121.5106277
41562,https://rent.591.com.tw/rent-detail-5149668.html,2017-05-13,松江南京站全新粉刷提供家具南京東路伊通街,台北市中山區松江路,6F/13F,"19,000元/月",,11.75,電梯大樓/獨立套房,25.051593,121.5327916
41564,https://rent.591.com.tw/rent-detail-5149515.html,2017-05-13,精美屋況●採光明亮●復興小學●24H管理,台北市大安區仁愛路四段,12F/14F,"53,000元/月",2房2廳2衛1陽臺,35.0,電梯大樓/整層住家,25.0377903,121.54697809999999
41565,https://rent.591.com.tw/rent-detail-5150505.html,2017-05-14,適合【診所、藥局】【各行各業】【金店面】,台北市信義區松山路,1F/4F,"60,000元/月",,24.0,公寓/店面,25.0439065,121.578033
41573,https://rent.591.com.tw/rent-detail-5150553.html,2017-05-14,台電大樓捷運站雅房出租,台北市大安區龍泉街,6F/7F,"8,500元/月",,3.0,公寓/雅房,25.0216427,121.5300598
41575,https://rent.591.com.tw/rent-detail-5150645.html,2017-05-12,大安森林公園五星級高雅精緻頂樓套房,台北市大安區新生南路一段,頂樓加蓋/5F,"16,800元/月",,9.0,公寓/獨立套房,25.035808,121.534058
41576,https://rent.591.com.tw/rent-detail-5151235.html,2017-05-11,7.5萬@南陽街許昌街口小店面,台北市中正區南陽街,1F/12F,"75,000元/月",,4.0,電梯大樓/店面,25.0462728,121.51688229999999
41590,https://rent.591.com.tw/rent-detail-5148296.html,2017-05-10,美樂【新裝潢*2+1房*有陽台*機能好】,台北市信義區永吉路,5F/14F,"51,000元/月",3房2廳2衛1陽臺,37.32,電梯大樓/整層住家,25.0458117,121.56910659999998
41594,https://rent.591.com.tw/rent-detail-5149699.html,2017-05-13,生活機能完善，交通便捷，景觀良好,台北市中山區新生北路二段,12F/17F,"40,000元/月",1房2廳1衛1陽臺,23.87,電梯大樓/整層住家,25.0552755,121.527592
41595,https://rent.591.com.tw/rent-detail-5148768.html,2017-05-13,中華帝標高樓層兩房雙陽台~住辦皆宜,台北市中正區中華路一段,12F/15F,"45,000元/月",2房2廳1衛2陽臺,36.47,電梯大樓/整層住家,25.047866199999998,121.51107520000001
41604,https://rent.591.com.tw/rent-detail-5149582.html,2017-05-14,文山區最棒的聯合辦公室(個人創業的好起家,台北市文山區羅斯福路五段,1F/5F,"6,000元/月",,17.0,,25.0034687,121.5376727
41610,https://rent.591.com.tw/rent-detail-5149736.html,2017-05-13,"3房2廳空間大,後院可直接停車,屋主自租",台北市文山區辛亥路五段,3F/9F,"32,000元/月",3房2廳2衛2陽臺,38.0,電梯大樓/整層住家,24.998593,121.553655
41612,https://rent.591.com.tw/rent-detail-5149583.html,2017-05-13,中山&雙連雙捷運站6分鐘~,台北市大同區太原路,3F/19F,"18,500元/月",,10.0,電梯大樓/獨立套房,25.056245899999997,121.51768500000001
41619,https://rent.591.com.tw/rent-detail-5148789.html,2017-05-13,大庭院、雙車位、環境清雅，警衛管理,台北市內湖區內湖路二段,1F/7F,"50,000元/月",3房2廳2衛2陽臺,45.0,電梯大樓/整層住家,25.080983,121.58588600000002
41623,https://rent.591.com.tw/rent-detail-5150693.html,2017-05-14,近歐洲學校☆裝潢精美☆公設完備~~~,台北市士林區菁山路,4F/5F,"60,000元/月",3房2廳2衛3陽臺,38.7,電梯大樓/整層住家,25.138891,121.547684
41626,https://rent.591.com.tw/rent-detail-5149766.html,2017-05-12,小型辦公室出租,台北市萬華區長沙街二段,5F/21F,"18,000元/月",,18.0,電梯大樓/店面,25.040551,121.504742
41632,https://rent.591.com.tw/rent-detail-5151341.html,2017-05-14,信義計劃區內捷運象山站旁邊間採光通風良好,台北市信義區信義路五段,5F/12F,"45,000元/月",2房2廳2衛1陽臺,38.0,電梯大樓/整層住家,25.0339807,121.57402169999999
